id,artifact_id,name,level,max_level,rarity,attribute,skill1_name,skill1_quality,skill1_effect,skill2_name,skill2_quality,skill2_effect,skill3_name,skill3_quality,skill3_effect,skill4_name,skill4_quality,skill4_effect
692044,301060201,サント・リネット,1,5,3,4,HP,2,+720,有利属性軽減,4,+5.6%,クリティカル発動時、ダメージ上限UP,3,+2.6%,確率でターンの進行時に経過ターンを5ターン進める(重複不可),1,0.2%
691867,301070301,金華覆装,5,5,3,5,トリプルアタック確率,1,+4.4%,奥義ダメージ,3,+15.6%,ターンダメージを軽減,1,+14.8%,アビリティを一定回数使用する度に自分にダメージ上限UP(累積),1,4回
691766,301020301,金華面具,1,5,3,3,回避率,2,+4.8%,ダブルアタック確率,1,+6.6%,確率で強化効果が無効化されない,1,20%,ターン終了時にHPが50%以下の敵がいる時、一度だけ自分のHPを回復,1,2000
691642,301090201,サント・ボアトムジーク,1,5,3,6,有利属性軽減,1,+4.4%,防御,5,+12%,チェイン与ダメージUP,1,+6.6%,戦闘不能になった時、一度だけ味方全体に一定個数ランダムな強化効果,1,1個
691625,301030101,オミナス・ゴブレット,1,5,3,1,クリティカル確率,2,+14.4%,防御,1,+8.8%,奥義与ダメージ上昇,3,+130000,確率でターンの進行時に経過ターンを5ターン進める(重複不可),1,0.2%
691523,301090301,金華銅鑼,5,5,3,5,トリプルアタック確率,1,+5.4%,回復性能,1,+13.2%,確率で強化効果が無効化されない,1,60%,回復アビリティ使用時、自分の次に配置されたキャラに自属性追撃効果(1回),1,8%
691518,301010101,オミナス・アミュレット,1,5,3,1,奥義ダメージ,2,+14.4%,HP,1,+660,奥義与ダメージ上昇,3,+130000,ターン終了時にHPが50%以下の敵がいる時、一度だけ自分のHPを回復,1,2000
691211,301100201,サント・キャプション,1,5,3,6,弱体耐性,1,+6.6%,HP,2,+720,クリティカル発動時、ダメージ上限UP,3,+2.6%,1番目のアビリティ使用時にHPを一定割合消費するが、1番目のアビリティの使用間隔を1ターン短縮(レベルに応じて消費割合DOWN),1,30%
691062,301080201,サント・シャッポー,1,5,3,6,クリティカル確率,1,+13.2%,回復性能,2,+14.4%,チェイン与ダメージUP,1,+6.6%,バトル開始時と5ターン毎に自分にバリア効果,1,1000
652561,301050201,サント・ローブ,1,5,3,1,ダブルアタック確率,1,+6.6%,回避率,2,+4.8%,HPが50%以上の時、トリプルアタック確率UP,1,+6.6%,バトル開始時に最大HPの20%を消費するが3ターン後、自分にダメージ上限UP,1,10%
593166,301040201,サント・アルミュール,1,5,3,6,有利属性軽減,5,+6%,回復性能,2,+14.4%,再生,3,520,ターン終了時、自分がそのターン中に消費した奥義ゲージ量に応じて自分に与ダメージ上昇,1,最大5000
545253,301050301,金華名鏡,5,5,3,4,自属性攻撃力,5,+12%,弱体成功率,3,+9.3%,ターンダメージを軽減,5,+16%,確率でターンの進行時に経過ターンを5ターン進める(重複不可),1,0.4%
459088,301090201,サント・ボアトムジーク,5,5,3,4,自属性攻撃力,3,+12.4%,有利属性軽減,2,+5.8%,ターンダメージを軽減,2,+9.6%,アイテムドロップ率UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+1.5%
459020,301100301,金華香炉,5,5,3,5,クリティカル確率,1,+16.2%,回復性能,3,+15.6%,確率で攻撃開始時に自分の弱体効果を1つ回復,1,60%,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,175回
458980,301100301,金華香炉,1,5,3,1,弱体成功率,2,+7.2%,奥義ダメージ,3,+15.6%,ターンダメージを軽減,3,+10.4%,アビリティを一定回数使用する度に自分にダメージ上限UP(累積),1,5回
458979,301060201,サント・リネット,1,5,3,5,ダブルアタック確率,3,+7.8%,HP,5,+900,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,1,+4.4%,獲得経験値UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+1%
458976,301030301,金華旗幟,5,5,3,5,自属性攻撃力,1,+10.8%,防御,2,+11.6%,アビリティダメージ上限,4,+13.2%,バトル開始時に自分に一定個数ランダムな強化効果,1,2個
458850,301070301,金華覆装,1,5,3,3,トリプルアタック確率,3,+5.2%,弱体耐性,3,+7.8%,HPが50%以上の時、トリプルアタック確率UP,5,+9%,弱体アビリティ使用時、敵に被ダメージUP(2回),1,4%
458677,301080301,金華胸鎧,1,5,3,3,攻撃力,5,+1800,有利属性軽減,3,+5.2%,奥義与ダメージ上昇,1,+110000,弱体アビリティ使用時、敵に被ダメージUP(2回),1,4%
458604,301030301,金華旗幟,5,5,3,5,弱体耐性,2,+10.2%,攻撃力,3,+1560,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,2,+6.8%,弱体アビリティ使用時、敵に被ダメージUP(2回),1,4%
458603,301060301,金華望鏡,5,5,3,5,HP,2,+720,弱体耐性,2,+10.2%,アビリティ与ダメージ上昇,3,+15500,アビリティダメージを一定量与える毎に自分にアビリティ与ダメージ上昇(累積),1,35000000
458528,301070301,金華覆装,1,5,3,1,自属性攻撃力,1,+8.8%,回避率,2,+4.8%,奥義与ダメージ上昇,2,+120000,キュアポーションまたはオールポーション使用時にフェイタルチェインゲージUP(重複不可),1,3%
458438,301100201,サント・キャプション,5,5,3,5,トリプルアタック確率,3,+7.2%,クリティカル確率,3,+18.6%,HPが50%以上の時、トリプルアタック確率UP,4,+9.9%,キュアポーションまたはオールポーション使用時にフェイタルチェインゲージUP(重複不可),1,3%
458430,301040101,オミナス・ホーン,1,5,3,5,HP,5,+900,ダブルアタック確率,4,+8.4%,通常攻撃の与ダメージ上昇,2,+9600,キュアポーションまたはオールポーション使用時にフェイタルチェインゲージUP(重複不可),1,3%
458369,301010301,金華羽飾,1,5,3,3,クリティカル確率,2,+14.4%,回復性能,2,+14.4%,確率で強化効果が無効化されない,1,20%,バトル開始時から1ターンの間被ダメージ減少,1,1000
457823,301040301,金華革帯,1,5,3,5,弱体成功率,1,+6.6%,攻撃力,1,+1320,ターンダメージを軽減,4,+11.2%,攻撃行動を行わなかった場合、ターン終了時に自分に一定個数ランダムな強化効果,1,1個
457684,301010301,金華羽飾,1,5,3,5,自属性攻撃力,1,+8.8%,クリティカル確率,2,+14.4%,奥義ダメージ上限UP/通常攻撃ダメージ上限-20％/アビリティダメージ上限-80％,2,+14.4%,バトル開始時と5ターン毎に自分にバリア効果,1,1000
457536,301030101,オミナス・ゴブレット,1,5,3,4,奥義ダメージ,1,+13.2%,HP,1,+660,再生,4,560,バトル開始時から1ターンの間被ダメージ減少,1,1000
457534,301050201,サント・ローブ,1,5,3,5,HP,1,+660,アビリティダメージ,1,+13.2%,アビリティダメージ上限,4,+11.2%,回復アビリティ使用時、自分の次に配置されたキャラに自属性追撃効果(1回),1,4%
457446,301050201,サント・ローブ,5,5,3,2,自属性攻撃力,1,+8.8%,クリティカル確率,3,+21.6%,ターンダメージを軽減,2,+11.6%,キュアポーションまたはオールポーション使用時にフェイタルチェインゲージUP(重複不可),1,6%
457445,301040301,金華革帯,1,5,3,1,ダブルアタック確率,5,+9%,トリプルアタック確率,4,+5.6%,通常攻撃ダメージ上限,2,+2.4%,ターン終了時、自分がそのターン中に消費した奥義ゲージ量に応じて自分に与ダメージ上昇,1,最大5000
425094,301080101,オミナス・フィアン,1,5,3,3,トリプルアタック確率,3,+5.2%,回復性能,5,+18%,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,1,+4.4%,バトル登場時に一度だけ自分の与ダメージUP,1,3%
424839,301060201,サント・リネット,1,5,3,3,有利属性軽減,3,+5.2%,回復性能,3,+15.6%,通常攻撃ダメージ上限,1,+2.2%,確率でターンの進行時に経過ターンを5ターン進める(重複不可),1,0.2%
424739,301030201,サント・キャスク,1,5,3,2,ダブルアタック確率,4,+8.4%,奥義ダメージ,5,+18%,チェイン与ダメージUP,1,+6.6%,一定回数敵の攻撃行動のターゲットになった場合、一度だけ自分に自属性追撃(1回)効果,1,7回
424736,301010301,金華羽飾,5,5,3,1,弱体成功率,4,+8.4%,アビリティダメージ,4,+22.8%,再生,1,540,ターン終了時、確率で敵の強化効果を全て無効化(重複不可),1,2%
423857,301010301,金華羽飾,5,5,3,5,攻撃力,2,+2040,アビリティダメージ,4,+16.8%,確率で攻撃開始時に自分の弱体効果を1つ回復,1,60%,バトル開始時と5ターン毎に自分にバリア効果,1,1000
411250,301020201,サント・ジャセロン,1,5,3,5,アビリティダメージ,2,+14.4%,弱体成功率,3,+7.8%,通常攻撃の与ダメージ上昇,1,+8800,サブメンバー時、一定ターン毎に敵全体にランダムな弱体効果を1つ付与(重複不可),1,7ターン
411140,301080101,オミナス・フィアン,1,5,3,5,HP,4,+840,防御,2,+9.6%,奥義与ダメージ上昇,2,+120000,ターン終了時、自分がそのターン中に消費したHPに応じて敵に無属性ダメージ,1,10倍
411139,301060301,金華望鏡,5,5,3,5,アビリティダメージ,3,+15.6%,奥義ダメージ,2,+20.4%,通常攻撃の与ダメージ上昇,4,+13200,ターン終了時にHPが50%以下の敵がいる時、一度だけ自分のHPを回復,1,4000
411114,301060101,オミナス・ペンダント,1,5,3,3,トリプルアタック確率,2,+4.8%,自属性攻撃力,2,+9.6%,ターンダメージを軽減,3,+10.4%,攻撃行動を行わなかった場合、ターン終了時に自分に一定個数ランダムな強化効果,1,1個
411112,301070101,オミナス・バンクル,5,5,3,5,奥義ダメージ,2,+20.4%,クリティカル確率,4,+19.8%,HPが100%の時、与ダメージUP,2,+2.9%,一定回数敵の攻撃行動のターゲットになった場合、一度だけ自分に自属性追撃(1回)効果,1,7回
343770,301020201,サント・ジャセロン,1,5,3,3,防御,3,+10.4%,回避率,3,+5.2%,アビリティ与ダメージ上昇,4,+14000,アイテムドロップ率UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+0.5%
301945,301090101,オミナス・ホイッスル,1,5,3,3,攻撃力,3,+1560,自属性攻撃力,5,+12%,チェイン与ダメージUP,4,+8.4%,キュアポーションまたはオールポーション使用時にフェイタルチェインゲージUP(重複不可),1,3%
294327,301010201,サント・クローヌ,1,5,3,3,HP,3,+780,アビリティダメージ,4,+16.8%,奥義ダメージ上限UP/通常攻撃ダメージ上限-20％/アビリティダメージ上限-80％,4,+16.8%,バトル開始時から1ターンの間被ダメージ減少,1,1000
184663,301070201,サント・ブート,1,5,3,2,HP,4,+840,回避率,3,+5.2%,確率で強化効果が無効化されない,1,20%,ターン終了時にHPが50%以下の敵がいる時、一度だけ自分のHPを回復,1,2000
184534,301030301,金華旗幟,1,5,3,3,弱体耐性,1,+6.6%,有利属性軽減,5,+6%,通常攻撃ダメージ上限,3,+2.6%,バトル開始時に自分に一定個数ランダムな強化効果,1,1個
183905,301040201,サント・アルミュール,1,5,3,4,回復性能,3,+15.6%,防御,3,+10.4%,通常攻撃ダメージ上限,2,+2.4%,ターン終了時、自分がそのターン中に消費した奥義ゲージ量に応じて自分に与ダメージ上昇,1,最大5000
174644,301010201,サント・クローヌ,5,5,3,1,クリティカル確率,3,+15.6%,ダブルアタック確率,5,+12%,ターンダメージを軽減,2,+11.6%,獲得経験値UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+2%
174531,301100101,オミナス・ストーン,1,5,3,3,回避率,2,+4.8%,奥義ダメージ,4,+16.8%,奥義ダメージ特殊上限UP,5,+6%,バトル開始時と5ターン毎に自分にバリア効果,1,1000
150064,301090101,オミナス・ホイッスル,1,5,3,6,防御,2,+9.6%,回避率,2,+4.8%,奥義与ダメージ上昇,4,+140000,ターン終了時にHPが50%以下の敵がいる時、一度だけ自分のHPを回復,1,2000
147018,301010301,金華羽飾,5,5,3,4,弱体耐性,3,+9.3%,有利属性軽減,2,+5.8%,クリティカル発動時、ダメージ上限UP,1,+2.2%,サブメンバー時、一定ターン毎に敵全体にランダムな弱体効果を1つ付与(重複不可),1,5ターン
146852,301080101,オミナス・フィアン,1,5,3,3,回避率,3,+5.2%,回復性能,3,+15.6%,アビリティダメージ上限UP/通常攻撃ダメージ上限-20％/奥義ダメージ上限-60％,1,+17.6%,バトル登場時に一度だけ自分の与ダメージUP,1,3%
146147,301010101,オミナス・アミュレット,1,5,3,3,弱体成功率,3,+7.8%,クリティカル確率,3,+15.6%,アビリティ与ダメージ上昇,1,+11000,弱体アビリティ使用時、敵に被ダメージUP(2回),1,4%
146016,301090101,オミナス・ホイッスル,1,5,3,2,奥義ダメージ,1,+13.2%,有利属性軽減,1,+4.4%,アビリティダメージ上限UP/通常攻撃ダメージ上限-20％/奥義ダメージ上限-60％,4,+22.4%,攻撃開始時に敵の弱体効果の数が3つ以下の時、自分にブロック効果,1,5%
146013,301050101,オミナス・トーテム,1,5,3,6,回避率,2,+4.8%,弱体成功率,3,+7.8%,奥義与ダメージ上昇,2,+120000,弱体アビリティ使用時、敵に被ダメージUP(2回),1,4%
146010,301040101,オミナス・ホーン,1,5,3,1,奥義ダメージ,3,+15.6%,弱体成功率,4,+8.4%,クリティカル発動時、ダメージ上限UP,1,+2.2%,ターン終了時、自分がそのターン中に消費した奥義ゲージ量に応じて自分に与ダメージ上昇,1,最大5000
145731,301030101,オミナス・ゴブレット,1,5,3,3,ダブルアタック確率,1,+6.6%,HP,2,+720,通常攻撃ダメージ上限,5,+3%,キュアポーションまたはオールポーション使用時にフェイタルチェインゲージUP(重複不可),1,3%
145617,301020301,金華面具,1,5,3,1,HP,1,+660,アビリティダメージ,1,+13.2%,奥義ダメージ上限UP/通常攻撃ダメージ上限-20％/アビリティダメージ上限-80％,2,+14.4%,1番目のアビリティ使用時にHPを一定割合消費するが、1番目のアビリティの使用間隔を1ターン短縮(レベルに応じて消費割合DOWN),1,30%
145615,301010201,サント・クローヌ,5,5,3,5,HP,2,+1020,ダブルアタック確率,1,+8.1%,チェイン与ダメージUP,5,+10.5%,攻撃開始時、確率で自分に乱撃(6ヒット)効果(1回),1,1%
145550,301070101,オミナス・バンクル,1,5,3,6,攻撃力,2,+1440,クリティカル確率,3,+15.6%,確率で攻撃開始時に自分の弱体効果を1つ回復,1,20%,獲得経験値UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+1%
145058,301030301,金華旗幟,1,5,3,5,弱体耐性,2,+7.2%,トリプルアタック確率,4,+5.6%,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,2,+4.8%,獲得経験値UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+1%
